nome_empresa,website,telefone,endereco,rating,reviews,source,segmento,cidade,estado,email,v2_score,predicted_score,enrichment_status,decision_makers_apollo,apollo_emails,decision_makers,decision_makers_emails
Dr Flavio Lima - Primordialle Oral Clinic,http://primordialle.com/,+55 62 99662-1048,"Av. T-10, 208 - sl 310 - St. Bueno, Goiânia - GO, 74223-060, Brazil",5.0,136.0,Google Places Advanced,,,,,,,,,,,
Dr aleixo neto implantes dentários,,+55 27 99978-9421,"Rua candido portinari 27 sala 804 Telefone - 3324 5390 - Praia do Canto, Vitória - ES, 29045-415, Brazil",5.0,29.0,Google Places Advanced,,,,,,,,,,,
Dr. Carlos Franchi - Dentista em Ribeirão Preto,http://www.drcarlosfranchi.com.br/,+55 16 99185-0769,"R. Amadeu Amaral, 687 - sala 03 - Vila Seixas, Ribeirão Preto - SP, 14020-050, Brazil",5.0,34.0,Google Places Advanced,,,,,,,,,,,
"Dr. Diego Meneghel - Ortopedista, Cirurgião do Pé e Tornozelo - Clínica IOT - Florianópolis",https://www.iotfloripa.com.br/,+55 48 3244-9425,"R. Santos Saraiva, 441 - Estreito, Florianópolis - SC, 88070-100, Brazil",4.9,20.0,Google Places Advanced,,,,,,,,,,,
Dr. Fabiano Arrivabene CROSP 68.858 - Especialista em Implantes Dentários - Campinas - SP,https://arrivabeneimplantedentario.com.br/,+55 19 99850-7004,"Av. Dr. Heitor Penteado, 477 - Taquaral, Campinas - SP, 13075-460, Brazil",4.7,70.0,Google Places Advanced,,,,,,,,,,,
Dr. Fernando Junqueira | Ortopedia e Cirurgia da Mão,,+55 27 3182-1041,"Orthoclinica - Centro Médico Shopping Vitoria - Av. Américo Buaiz, 200 - Enseada do Suá, Vitória - ES, 29050-902, Brazil",,,Google Places Advanced,,,,,,,,,,,
"Dr. Gabriel Duarte Vieira, Ortopedista - Traumatologista",https://www.doctoralia.com.br/gabriel-duarte-vieira/ortopedista-traumatologista/vitoria?utm_source=google&utm_medium=gmb&utm_campaign=465162&utm_content=website,,"Av. Américo Buaiz, 200 - 3º Piso - Enseada do Suá, Vitória - ES, 29050-902, Brazil",4.2,5.0,Google Places Advanced,,,,,,,,,,,
Dr. Gustavo Fernandes | Tratamento de Canal Porto Alegre | Implante Dentário,http://www.drgustavofernandes.net/,+55 51 99299-6343,"Av. Cristóvão Colombo, 1041 - Sala 303 - Moinhos de Vento, Porto Alegre - RS, 90560-004, Brazil",5.0,20.0,Google Places Advanced,,,,,,,,,,,
Dr. Lucas Kühlkamp | Implantes Dentários | Periodontia - Centro Florianópolis,http://www.drlucaskuhlkamp.com.br/,+55 48 3322-1626,"R. Vítor Konder, 125 - Sala 303 - Centro, Florianópolis - SC, 88015-400, Brazil",5.0,25.0,Google Places Advanced,,,,,,,,,,,
Dr. Luis Gustavo Menegucci Invisalign Doctor,http://www.gustavomenegucci.com.br/,+55 31 97501-8694,"Av. do Contorno, 4640 - Andar 13 - Santa Efigênia, Belo Horizonte - MG, 30110-028, Brazil",4.9,196.0,Google Places Advanced,,,,,,,,,,,
"Dr. Medic - Materiais Médicos, Hospitalares e de Bem-estar em Recife.",https://loja.drmedic.com.br/,+55 81 98148-8974,"Av. Eng. Domingos Ferreira, 4060 - Boa Viagem, Recife - PE, 51021-040, Brazil",4.9,16.0,Google Places Advanced,,,,,,,,,,,
Dr. Rafael Gallassini - Floripa,https://rafaelgallassini.com.br/,+55 48 99670-1182,"Av. Mauro Ramos, 1213 - Centro, Florianópolis - SC, 88020-305, Brazil",4.8,41.0,Google Places Advanced,,,,,,,,,,,
Dr. Rafael Pocztaruk - Implante Dentário Porto Alegre l Lentes em Resina Premium l Faceta Porcelana l Protocolo de Implante,https://www.doutorrafael.com.br/,+55 51 99950-7741,"R. Miguel Tostes, 533/202 - Rio Branco, Porto Alegre - RS, 90430-061, Brazil",5.0,128.0,Google Places Advanced,,,,,,,,,,,
Dr. Rafael Ragonezi,http://www.rafaelragonezi.com.br/,+55 62 3214-3327,"R. 22, 310 - St. Oeste, Goiânia - GO, 74120-130, Brazil",5.0,10.0,Google Places Advanced,,,,,,,,,,,
Dr. Ricardo K Miyamoto,,+55 47 99700-0037,"R. Blumenau, 1316 - América, Joinville - SC, 89204-322, Brazil",4.9,11.0,Google Places Advanced,,,,,,,,,,,
Dr. Rullian Implantes,https://drrullianimplantes.com.br/,+55 19 3231-9002,"R. Ten Antônio Rodrigues de Almeida, 57 - Botafogo, Campinas - SP, 13020-420, Brazil",4.9,95.0,Google Places Advanced,,,,,,,,,,,
Dr. Sérgio Ravelli - Implant Center,,+55 16 3941-0070,"R. Visc. de Inhaúma, 580 - sala 511 - Centro, Ribeirão Preto - SP, 14010-100, Brazil",5.0,74.0,Google Places Advanced,,,,,,,,,,,
"Dr. Ticiano Dozza Posser, Ortopedista",https://ticianoposser.com/,+55 48 98411-2092,"R. Santos Saraiva, 441 - Estreito, Florianópolis - SC, 88070-100, Brazil",,,Google Places Advanced,,,,,,,,,,,
Dr. Valdir Steglich,https://www.doctoralia.com.br/valdir-steglich/cirurgiao-da-mao-ortopedista-traumatologista/joinville?utm_source=google&utm_medium=gmb&utm_campaign=290130,,"R. Blumenau, 1316 - América, Joinville - SC, 89204-322, Brazil",5.0,3.0,Google Places Advanced,,,,,,,,,,,
Dr.Ivan Borges Jr,http://ivanborgesjr.com.br/,+55 48 3223-7333,"R. Alves de Brito, 141 - sala 503 - Centro, Florianópolis - SC, 88015-440, Brazil",5.0,3.0,Google Places Advanced,,,,,,,,,,,
Dra Raquel Cristina Faria,https://draraquelfaria.com.br/,+55 47 99229-6696,"R. Pedro Mayerle, 119 - Anita Garibaldi, Joinville - SC, 89202-195, Brazil",4.9,34.0,Google Places Advanced,,,,,,,,,,,
Dra. Daniela Barbosa | Implantes Dentários | Salvador | Clinica Odontológica,https://www.dradanielabarbosa.com/implantes,+55 71 99175-8616,"Av. Antônio Carlos Magalhães, 2487 - Parque Bela Vista, Salvador - BA, 40280-000, Brazil",5.0,15.0,Google Places Advanced,,,,,,,,,,,
Dra. Daniela Feu,http://danielafeurosa.com.br/,+55 27 99844-4645,"Av. Nossa Sra. da Penha, 570 - Sala 1308 - Praia do Canto, Vitória - ES, 29055-940, Brazil",5.0,129.0,Google Places Advanced,,,,,,,,,,,
Dra. Danielle Poitini,http://www.daniellepoitini.com.br/,+55 51 3574-5088,"R. Mostardeiro, 333 - sala 703 - Rio Branco, Porto Alegre - RS, 90430-001, Brazil",5.0,28.0,Google Places Advanced,,,,,,,,,,,
Dra. Francine Oliveira Spessatto - Medicina Bioenergética em Florianópolis/SC,http://www.medicinabioenergetica.com.br/,+55 48 99900-8551,"R. Alm. Alvim, 607 - Centro, Florianópolis - SC, 88015-380, Brazil",5.0,51.0,Google Places Advanced,,,,,,,,,,,
Dra. Letícia Ribeiro Meirelles,http://www.leticiarm.com.br/,+55 27 99227-8383,"Av. Saturnino de Brito, 1270 - Praia do Canto, Vitória - ES, 29055-180, Brazil",5.0,135.0,Google Places Advanced,,,,,,,,,,,
Dra. Marília Loureiro | Implantes e Próteses Dentárias,https://dramarilialoureiro.com.br/,+55 51 3388-8635,"Av. Palmeira, 18 - Sala 601 - Petrópolis, Porto Alegre - RS, 90470-300, Brazil",5.0,161.0,Google Places Advanced,,,,,,,,,,,
Dra. Raquel Faria,https://implantedentariojoinville.com.br/,+55 47 3028-0603,"R. Pedro Mayerle, 119 - Sala 2 - Anita Garibaldi, Joinville - SC, 89202-195, Brazil",5.0,52.0,Google Places Advanced,,,,,,,,,,,
Dra. Roberta Lins,,+55 81 3204-0911,"Av. República do Líbano, 251 - Sala 2313, Torre 1 - Pina, Recife - PE, 51110-160, Brazil",5.0,86.0,Google Places Advanced,,,,,,,,,,,
Dra. Viviane Teixeira | Implantes e Próteses,https://teixeiraeseixas.com.br/,+55 81 98834-2080,"RioMar Trade Center - Torre 1 - Av. República do Líbano, 251 - Sala 2908 - Pina, Recife - PE, 51110-900, Brazil",5.0,68.0,Google Places Advanced,,,,,,,,,,,
Dra. Vladja Torno | Facetas em Resina Composta em Curitiba,https://vladjatorno.com/,+55 41 99737-3637,"R. Mauá, 219 - Alto da Glória, Curitiba - PR, 80030-200, Brazil",4.9,562.0,Google Places Advanced,,,,,,,,,,,
Drogacenter Distribuidora,http://www.drogacenter.com.br/,+55 16 3603-0111,"Av. Pres. Castelo Branco, 697 - Lagoinha, Ribeirão Preto - SP, 14095-901, Brazil",3.8,30.0,Google Places Advanced,,,,,,,,,,,
Drogaria Brasil,https://www.drogariasbrasil.com/,+55 61 99335-8550,"SHIS QI 5 Chácaras, 11 - BLOCO 2 LOJA 55, 58, 65 - Lago Sul, Brasília - DF, 71625-645, Brazil",4.0,36.0,Google Places Advanced,,,,,,,,,,,
Drogaria Brasil Cruzeiro Novo,https://www.drogariasbrasil.com/,+55 61 3233-7618,"SHCE Sul Qd 303 Bloco C Loja 03 - Cruzeiro Novo, Brasília - DF, 70650-331, Brazil",4.2,34.0,Google Places Advanced,,,,,,,,,,,
Drogaria Brasil Hospitalar - Asa Sul,https://www.drogariasbrasil.com/,+55 61 3541-6887,"SHCN ST/SHC CL Rua das Farmácias, QD 302 A LOJA 11 - Asa Norte, Brasília - DF, 70338-535, Brazil",4.7,95.0,Google Places Advanced,,,,,,,,,,,
Drogaria Brasil Noroeste I Filial 18,https://www.drogariasbrasil.com/,+55 61 99201-1840,"SHCNW CL QUADRA 10/11, BLOCO A LOTE A LOJAS 05 E 9 Setor - Noroeste, Brasília - DF, 70686-605, Brazil",4.9,239.0,Google Places Advanced,,,,,,,,,,,
Drogaria Catarinense,https://www.drogariacatarinense.com.br/,+55 47 3434-2355,"R. Ten. Paulo Lopes, 148 - Boa Vista, Joinville - SC, 89227-690, Brazil",4.5,207.0,Google Places Advanced,,,,,,,,,,,
Drogaria Coradelli Boa Vista,http://www.website.nappsolutions.com.br/store/90c7B6,+55 47 3025-7375,"R. Albano Schmidt, 912 - Boa Vista, Joinville - SC, 89205-110, Brazil",4.6,33.0,Google Places Advanced,,,,,,,,,,,
Drogaria Longevidade | Delivery em Brasília,,,"St. Leste conjunto 09 Quadra 01 lote 24 - Cidade Estrututal, Brasília - DF, 71262-145, Brazil",4.7,7.0,Google Places Advanced,,,,,,,,,,,
Drogaria Med Farma | Farmácia Delivery em Campinas,https://medfarmacampinas.com.br/produtos,+55 19 3265-6560,"Av. das Amoreiras, 7396 - Jardim Paraiso de Viracopos, Campinas - SP, 13052-205, Brazil",4.8,24.0,Google Places Advanced,,,,,,,,,,,
Drogarias Cordeiro Prime,,+55 27 99750-0819,"Rodovia Serafim Derenzi, 460 - Santa Tereza, Vitória - ES, 29026-745, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Drogas Fast Medicamentos Especiais | Salvador,http://www.drogasfast.com.br/,+55 71 3023-2593,"R. dos Maçons, 121 - sala 202 - Pituba, Salvador - BA, 41810-205, Brazil",4.9,85.0,Google Places Advanced,,,,,,,,,,,
Drogasul Distribuidora de Medicamentos,https://e.drogasul.med.br/,+55 49 3329-6424,"R. Florianópolis, 140 - Santa Maria, Chapecó - SC, 89812-120, Brazil",3.9,7.0,Google Places Advanced,,,,,,,,,,,
Drugstore Farmácia de Manipulação,http://www.drugstorepopular.com.br/,+55 19 3271-3838,"R. da Abolição, 2570 - Swift, Campinas - SP, 13045-750, Brazil",4.9,312.0,Google Places Advanced,,,,,,,,,,,
Drugstore Popular - Swift,http://drugstorepopular.com.br/,+55 19 3722-7866,"R. da Abolição, 2640 - Vila Joaquim Inacio, Campinas - SP, 13045-750, Brazil",4.8,231.0,Google Places Advanced,,,,,,,,,,,
Drª. Janine Perboire- Especialista em Implante Dentário,https://janineperboirecentroodontologico.com/,+55 81 99955-0140,"Av. Eng. Domingos Ferreira, 2160 - Sala 805 - Boa Viagem, Recife - PE, 51111-020, Brazil",4.9,66.0,Google Places Advanced,,,,,,,,,,,
Dyemp Distribuidora,https://dyempweb.com.br/,+55 51 3178-7071,"R. Eng. Ludolfo Boehl, 207 - loja 6 - Teresópolis, Porto Alegre - RS, 91720-150, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Dynamic Lab Indústria Farmacêutica,http://www.dynlab.com.br/,+55 62 3230-1500,"Avenida Um, s/n - Polo Empresarial de Goiás, Aparecida de Goiânia - GO, 74985-100, Brazil",4.6,17.0,Google Places Advanced,,,,,,,,,,,
Dynamox,https://dynamox.net/,+55 48 3024-5858,"Condomínio Ybirá - R. Cel. Luiz Caldeira, 67 - bloco C - Itacorubi, Florianópolis - SC, 88034-110, Brazil",4.9,63.0,Google Places Advanced,,,,,,,,,,,
Délcio Moveis Hospital,http://moveisdelcio.com.br/,+55 51 3371-2499,"Estr. Cândido Pinheiro de Barcelos, 3883 - Tijuca, Viamão - RS, 94420-990, Brazil",5.0,4.0,Google Places Advanced,,,,,,,,,,,
E-Medical Manutenção em Equipamentos hospitalares,,+55 31 3212-8236,"R. Alexandre Barbosa, 78 - São José, Belo Horizonte - MG, 31660-000, Brazil",5.0,17.0,Google Places Advanced,,,,,,,,,,,
E-TOX Exame Toxicológico,http://www.etox.com.br/,+55 16 3325-1356,"Av. Independência, 3181 - Sala 5 - Alto da Boa Vista, Ribeirão Preto - SP, 14025-235, Brazil",4.9,249.0,Google Places Advanced,,,,,,,,,,,
E7ti Soluções em Sistemas de Gestão - Desenvolvimento de Softwares Campinas,http://www.e7ti.com.br/,+55 19 2515-4444,"R. Dr. Barbosa da Cunha, 628 - Jardim Guanabara, Campinas - SP, 13073-320, Brazil",4.2,5.0,Google Places Advanced,,,,,,,,,,,
EB Farmacêutica Distribuidora de Medicamentos,http://www.ebfarmaceutica.com.br/,+55 800 602 8282,"R. Paulo Afonso, N. 549 Q. 21 - L. 11 - São Francisco, Goiânia - GO, 74455-200, Brazil",4.7,30.0,Google Places Advanced,,,,,,,,,,,
EDLO-Marca utilizada pelas empresas ITM Ind.Tec. Médicas Ltda e Dgtech Ind e Com Ltda,https://www.edlo.com.br/,+55 51 3025-3600,"ITM-Rua Berto Círio, 751. São Luis. Canoas- RS.92420-030 Dgtech - Av. Borges de Medeiros, 1771 - Pavilhões 01 e 02 - Colonial, Sapucaia do Sul - RS, 93212-110, Brazil",4.4,7.0,Google Places Advanced,,,,,,,,,,,
EFF Dental Componentes | Lapa - São Paulo,https://effdental.com.br/,+55 11 3059-2200,"R. John Harrison, 227 - Lapa, São Paulo - SP, 05074-080, Brazil",4.9,40.0,Google Places Advanced,,,,,,,,,,,
EJIFAR - Empresa Júnior Integrada de Farmácia,http://ejifar.com/,+55 48 98403-3442,"Centro de Ciências da Saúde, CCS - R. Delfino Conti, S/N - Sala A002 - Trindade, Florianópolis - SC, 88036-020, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
EKIPAMÓVEIS,http://ekipaloc.com.br/,+55 71 3042-1398,"Av. Vale dos Barris, 04 - Barris, Salvador - BA, 40070-055, Brazil",5.0,5.0,Google Places Advanced,,,,,,,,,,,
ELMED - Casa de Meias Compressivas,http://www.elmedcirurgica.com.br/,+55 31 3292-0222,"R. dos Aimorés, 2899 - Barro Preto, Belo Horizonte - MG, 30140-073, Brazil",5.0,719.0,Google Places Advanced,,,,,,,,,,,
EMBRAESTER - Empresa Brasileira de Esterilizações,,+55 81 3427-1868,"R. Prof. Othon Paraíso, 161 - Torreão, Recife - PE, 52030-250, Brazil",4.8,58.0,Google Places Advanced,,,,,,,,,,,
EMS - Brasília,https://www.ems.com.br/,+55 61 3771-7101,"Santa Maria, Brasília - DF, Brazil",4.5,44.0,Google Places Advanced,,,,,,,,,,,
ENDoctus Equipamentos Médicos,https://doctus.med.br/,+55 41 3357-9966,"R. N. Sra. de Nazaré, 1526 - Boa Vista, Curitiba - PR, 82560-000, Brazil",4.6,9.0,Google Places Advanced,,,,,,,,,,,
EPIONE,https://www.epione.com.br/,+55 81 99900-9881,"R. Arnóbio Marques, 253 - sala 908 - Santo Amaro, Recife - PE, 52100-130, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
EQUIPUS - DABI ATLANTE,http://www.equipus.com.br/,+55 51 3222-4040,"R. Álvaro Chaves, 592 - Floresta, Porto Alegre - RS, 90220-040, Brazil",3.9,25.0,Google Places Advanced,,,,,,,,,,,
ES Dental Equipamentos Odontológicos,,+55 27 99909-7199,"R. José Alexandre Buaiz, 190 - Sala 1104 - Enseada do Suá, Vitória - ES, 29050-545, Brazil",,,Google Places Advanced,,,,,,,,,,,
ETS Electronic Test Systems,http://www.ets.com.br/,+55 11 5583-2807,"R. Biobedas, 321 - Vila da Saúde, São Paulo - SP, 04302-010, Brazil",4.9,11.0,Google Places Advanced,,,,,,,,,,,
Ecel Indústria e Comércio Ltda,http://www.ecel.ind.br/,+55 16 3878-1700,"Av. Mogiana, 1854 - Jardim Independência, Ribeirão Preto - SP, 14075-260, Brazil",4.5,17.0,Google Places Advanced,,,,,,,,,,,
Eco Four Lab Digital,https://www.instagram.com/ecofourlab/,+55 11 3104-2794,"R. Frederico René de Jaegher, 1630 A - Rio Bonito, São Paulo - SP, 04826-000, Brazil",5.0,4.0,Google Places Advanced,,,,,,,,,,,
Econodata,http://www.econodata.com.br/,+55 51 3024-5688,"Av. Carlos Gomes, 222 - Auxiliadora, Porto Alegre - RS, 90480-000, Brazil",4.3,377.0,Google Places Advanced,,,,,,,,,,,
Edumedic Tecnologia em Manutenção de Equipamentos Médicos Hospitalares e Odontológicos,http://www.edumedic.com.br/,+55 47 99994-2803,"R. Santa Catarina, 2348 - Sala 19 - Floresta, Joinville - SC, 83308-070, Brazil",,,Google Places Advanced,,,,,,,,,,,
Elaborart Dental Studio,https://www.instagram.com/elaborartdental/,+55 19 99155-7237,"Av. Tenente - Av. Ten Haraldo Egídio de Souza Santos, 43 - Jardim Chapadão, Campinas - SP, 13070-160, Brazil",5.0,7.0,Google Places Advanced,,,,,,,,,,,
Elemed Industria de Equipamentos Médicos,https://www.elemed.com.br/,+55 51 99425-9829,"Rua Tenente Ary Tarragô, 2335 - Jardim Itu, Porto Alegre - RS, 91225-001, Brazil",5.0,6.0,Google Places Advanced,,,,,,,,,,,
Elementar Farmácia de Manipulação,http://www.farmaciaelementar.com.br/,+55 71 3044-1300,"Alameda das Algarobas 22 Loja 01 on-line WhatsApp, 71 - 99707.4646 - Caminho das Árvores, Salvador - BA, 41820-500, Brazil",4.5,149.0,Google Places Advanced,,,,,,,,,,,
Elite Distribuidora Farmacêutica,http://www.elitedistribuidora.com.br/,+55 11 4469-4400,"R. Amaral Gurgel, 55 - Vila Príncipe de Gales, Santo André - SP, 09060-660, Brazil",3.5,2.0,Google Places Advanced,,,,,,,,,,,
Ellece Logistics Ltd.,,+55 11 2573-9700,"Estr. da Olária, 136 - Vila Pires, Guarulhos - SP, 07271-360, Brazil",4.2,1750.0,Google Places Advanced,,,,,,,,,,,
"Ello Distribuição Ltda, Goiânia - GO",http://ellodistribuicao.com.br,+55 62 4009-2100,"Lote-02 Fazenda Petrópolis - Av. Anápolis c/ Av. Goiânia - Vila Pedroso, Goiânia - GO, 74780-562, Brazil",4.8,13.0,Google Places Advanced,,,,,,,,,,,
Elroi Tecnologia Hospitalar,http://www.elroimedical.com.br/,+55 48 3047-4007,"R. Brasilpinho, 281 - Kobrasol, São José - SC, 88102-300, Brazil",5.0,4.0,Google Places Advanced,,,,,,,,,,,
Emavir Moveis Hospitalar,https://instagram.com/01manoelsilva?igshid=NTc4MTIwNjQ2YQ==,+55 62 99116-9106,"Av. Santa Rita, 590 - Quadra 4 Lote 4 - Jardim Olimpico, Aparecida de Goiânia - GO, 74922-100, Brazil",5.0,11.0,Google Places Advanced,,,,,,,,,,,
Emed Tecnologia S/A,http://www.emed.com.br/,+55 51 3227-3594,"Emed Tecnologia - Av. Carlos Gomes, 1000 - SL 702 - Três Figueiras, Porto Alegre - RS, 90470-282, Brazil",4.7,40.0,Google Places Advanced,,,,,,,,,,,
Emefarma | Distribuidora Farmacêutica,http://emefarmaonline.com.br/,+55 4007-2750,"Estr. da Boa Esperança, 650 - Bom Pastor, Belford Roxo - RJ, 26110-120, Brazil",4.2,66.0,Google Places Advanced,,,,,,,,,,,
Emige Materiais Odontológicos,http://www.emigeodonto.com.br/,+55 31 2522-8176,"R. Erê, 34 - Prado, Belo Horizonte - MG, 30411-052, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Emilcardio Produtos Hospitalares,https://emilcardio.com.br/,+55 27 3222-8494,"R. João Bastos Viêira, 131 - Ilha de Santa Maria, Vitória - ES, 29051-200, Brazil",5.0,2.0,Google Places Advanced,,,,,,,,,,,
Empresa Pública de Saude do Rio de Janeiro S/A - RioSaúde,https://riosaude.prefeitura.rio/,,"Rua Dona Mariana, 48 - Botafogo, Rio de Janeiro - RJ, 22270-001, Brazil",4.2,108.0,Google Places Advanced,,,,,,,,,,,
Empresa de Tecnologia e Informações da Previdência Social,,,"Av. Teixeira de Castro, 250 - Bonsucesso, Rio de Janeiro - RJ, 21040-010, Brazil",3.0,10.0,Google Places Advanced,,,,,,,,,,,
Empresa de Tecnologia e Informações da Previdência Social - Belo Horizonte,,,"Av. José Cândido da Silveira, 1200 - Cidade Nova, Belo Horizonte - MG, 31035-536, Brazil",1.6,49.0,Google Places Advanced,,,,,,,,,,,
Empresa de Tecnologia e Informações da Previdência Social DATAPREV - Rio de Janeiro (Botafogo),,+55 21 3616-7000,"R. Prof. Álvaro Rodrigues, 460 - Botafogo, Rio de Janeiro - RJ, 22280-040, Brazil",4.4,138.0,Google Places Advanced,,,,,,,,,,,
EndoRJ,https://endorj.com.br/,+55 21 3976-0189,"Rua Victor Civita, 66 - Bloco 2 - Sala 303 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-044, Brazil",5.0,22.0,Google Places Advanced,,,,,,,,,,,
Endocenter Comercial Ltda - Matriz,https://www.endocenterpe.com.br/,+55 81 3265-9050,"R. do Marques, 50 - Parnamirim, Recife - PE, 52060-280, Brazil",,,Google Places Advanced,,,,,,,,,,,
Endolife Comércio de Materiais Hospitalares,,+55 27 3025-2793,"R. Aleixo Netto, 322 - Santa Lucia, Vitória - ES, 29056-100, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Endomac Dental,,+55 81 3031-1240,"Av. João de Barros, n° 1350 - sala 103 - Espinheiro, Recife - PE, 52021-180, Brazil",5.0,33.0,Google Places Advanced,,,,,,,,,,,
Endosurgical,,+55 81 3226-9130,"R. Monte Castelo, 118 - Boa Vista, Recife - PE, 50050-310, Brazil",5.0,3.0,Google Places Advanced,,,,,,,,,,,
EngeSoftware Tecnologia S.A,https://www.engesoftware.com/,+55 61 3362-5000,"SCIA Qd. 13 Cj. 04 Lotes 01/02 – Zona Industrial - SCIA, Brasília - DF, 71250-225, Brazil",4.7,93.0,Google Places Advanced,,,,,,,,,,,
Engemed,http://www.engemedsc.com.br/,+55 48 3248-6336,"R. Luiz Gonzaga Valente, 590 - Capoeiras, Florianópolis - SC, 88090-221, Brazil",3.7,3.0,Google Places Advanced,,,,,,,,,,,
Engemédica - Engenharia Hospitalar e Manutenção de equipamentos médicos,http://engemedica.com.br/,+55 27 99829-4005,"Edifício Victória Plaza - Av. Anísio Fernandes Coelho, 1301 - Sala 304 - Jardim da Penha, Vitória - ES, 29060-670, Brazil",5.0,9.0,Google Places Advanced,,,,,,,,,,,
Ephar,https://www.ephar.com.br/,+55 62 3645-6797,"Av. Dr. José Neto Carneiro, 530 - Crimeia Leste, Goiânia - GO, 74660-205, Brazil",4.7,28.0,Google Places Advanced,,,,,,,,,,,
Equipamed Equipamentos Médicos Ltda.,https://www.equipamed.com.br/,+55 11 5564-1955,"R. Alto do Bonfim, 162 - Conj. Res. Jardim Canaa, São Paulo - SP, 04382-070, Brazil",5.0,3.0,Google Places Advanced,,,,,,,,,,,
Equipamentos Hospitalares Recife/ KESA Comércio e Serviços Técnicos LTDA,http://www.kesa.com.br/,+55 81 3366-4664,"R. José Higino, 145 - Madalena, Recife - PE, 50610-340, Brazil",5.0,2.0,Google Places Advanced,,,,,,,,,,,
Equipamentos Vrc,http://www.equipamentosvrc.com.br/,+55 11 2411-2255,"Av. Justino de Maio, 1111 - Cidade Industrial Satélite de São Paulo, Guarulhos - SP, 07222-000, Brazil",5.0,23.0,Google Places Advanced,,,,,,,,,,,
Equiplex Industria Farmaceutica,http://www.equiplex.com.br/,+55 800 701 1103,"R. Beija Flor - Expansul, Aparecida de Goiânia - GO, 74986-710, Brazil",4.6,300.0,Google Places Advanced,,,,,,,,,,,
