Nome Empresa,Website,Address,Rating,Reviews,Phone,Types,Summary,Source,Search_Query,City_Scope,Keyword_Scope
Odonto Bondi,,"Rua Siqueira Campos, 143 - 2º piso loja 84 - Copacabana, Rio de Janeiro - RJ, 22031-071, Brazil",5.0,25.0,+55 21 2255-2575,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
Dental Bonsucesso Produtos Odontológicos,https://dentalbonsucesso.com.br/,"Estrada do Galeão 1463 Ao lado dos Bombeiros - Jardim Guanabara - Ilha do Governador, Rio de Janeiro - RJ, 21931-522, Brazil",4.4,14.0,+55 21 2462-5560,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
Aguia Dental Revenda Saevo Barra da Tijuca - O Melhor Atendimento,http://www.aguiadental.com.br/,"Estr. Cel. Pedro Corrêa, 740 - 908 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-090, Brazil",5.0,16.0,+55 21 4101-1358,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
Produtos Médicos e Odontológicos São João de Meriti - Dental Polinati,http://www.lojapolinati.com.br/,"R. Santo Antônio, 30 - Centro, São João de Meriti - RJ, 25515-260, Brazil",4.9,19.0,+55 21 2696-6276,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
ODONTOMAR,http://www.odontomar.com.br/,"Av. Ayrton Senna, 3000 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-904, Brazil",5.0,1.0,+55 21 3798-6695,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
Bravo Manutenção Odontológica,https://www.bravomanutencaoodontologica.com/,"Centro Empresarial Charles de Gaulle - Av. Mal. Câmara, 160 - sala 1107 - Centro, Rio de Janeiro - RJ, 20020-080, Brazil",5.0,24.0,+55 21 92006-9533,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
Dental PHS,https://www.dentalphs.com.br/,"Estrada da Barra da Tijuca, 3912 - Sala 101 - Itanhangá, Rio de Janeiro - RJ, 22641-005, Brazil",4.6,21.0,+55 21 2491-3926,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
IMPLAFARMA Produtos Médicos e Odontológicos,http://www.implafarma.com.br/,"Centro Empresarial Barra Shopping - Av. das Américas, 4200 - Bloco 01, sala 305 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-907, Brazil",5.0,4.0,+55 21 3400-1409,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
Dental Pró Dente Distribuidora de Produtos Odontológicos Eireli,,"R. Carolina Machado, 530/209 - Madureira, Rio de Janeiro - RJ, 21351-021, Brazil",4.2,10.0,+55 21 99621-3299,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
Dental Artvend / Loja de Produtos Odontológicos | Artvend Dental,https://artvenddental.com.br/,"R. Lucídio Lago, 126 - Loja E - Méier, Rio de Janeiro - RJ, 20780-020, Brazil",3.9,12.0,+55 21 3278-2852,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
SM Dental Medical Supplies,https://smdental.com.br/,"R. Bonsucesso, n° 404 - loja J - Bonsucesso, Rio de Janeiro - RJ, 21040-320, Brazil",3.7,3.0,+55 21 99195-9947,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Produtos Odontológicos
IR Implante Rio,http://www.implanterio.net/,"Av. Nossa Sra. de Copacabana, 749 - 709 - Copacabana, Rio de Janeiro - RJ, 22050-002, Brazil",5.0,50.0,+55 21 3208-1923,"dental_clinic, dentist, doctor, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
Silimed - Industria Ltda Implants,http://www.silimed.com.br/,"R. Figueiredo Rocha, 374 - Vigário Geral, Rio de Janeiro - RJ, 21240-660, Brazil",3.5,21.0,+55 21 3687-7000,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
RJ Implantes- Consultório Dentário,https://instagram.com/dr.andrecosta?igshid=MzNlNGNkZWQ4Mg==,"R. Sauna, 80 - Senador Camará, Rio de Janeiro - RJ, 23010-010, Brazil",5.0,5.0,+55 21 3442-4353,"dentist, doctor, health, consultant, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
Top Implantes Odontologia - Dentista Barra da Tijuca,https://www.topimplantes.com/proteses-e-implantes-dentarios/,"Av. Alm. Júlio de Sá Bierrenbach, 65 - Bloco 4, Sala 705 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-028, Brazil",5.0,113.0,+55 21 96436-2456,"dentist, dental_clinic, doctor, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
Prime,http://www.implanteprime.com.br/,"R. Min. Viveiros de Castro, 32 - Copacabana, Rio de Janeiro - RJ, 22021-010, Brazil",5.0,3.0,+55 21 3251-8190,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
Neodent Rio de Janeiro,https://www.neodent.com.br/noticias/filial-da-neodent-no-rj-agora-em-novo-endere%C3%A7o/,"Praia de Botafogo, 440, Sala 1601 - 16º Andar - Botafogo, Rio de Janeiro - RJ, 22250-040, Brazil",2.3,33.0,+55 800 707 2526,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
Clínica Sorrio | Implante Dentário | Dentista de emergência | Clínica odontológica | Copacabana | Rio de Janeiro - RJ,https://www.sorrio.com.br/,"R. Barata Ribeiro, 529 - Loja A - Copacabana, Rio de Janeiro - RJ, 22041-011, Brazil",4.9,406.0,+55 21 3959-5277,"dentist, dental_clinic, doctor, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
Odontovic Implantes Dentários - Campo Grande,http://www.odontovic.com.br/,"R. Ivo do Prado, 79 - sala 214/215 - Campo Grande, Rio de Janeiro - RJ, 23080-200, Brazil",4.9,25.0,+55 21 99329-8708,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
SobreImplantes,,"R. Ten. Cleto Campelo, 41 - Jardim Carioca, Rio de Janeiro - RJ, 21910-340, Brazil",4.4,7.0,+55 21 2467-4587,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
Perio Implant Team,https://slmandic.edu.br/,"R. Sorocaba, 316 - Botafogo, Rio de Janeiro - RJ, 22271-110, Brazil",4.6,11.0,+55 21 99737-0379,"dentist, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
ILHA IMPLANTES,,"R. República Árabe da Síria, 363 - SALA 205 - Portuguesa, Rio de Janeiro - RJ, 21931-570, Brazil",5.0,2.0,+55 21 2462-5128,"dentist, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
Odontovic - Implantes Dentários - Madureira,https://www.victorhugoalmeida.com.br/captura-implantes/,"Rua Maria de Freitas, 113 - Madureira, Rio de Janeiro - RJ, 21351-050, Brazil",4.7,43.0,+55 21 99329-8708,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
Odonto Liuzzi | Lentes de Contato Dental | Prótese Protocolo | Ortodontia| Periodontia | Implante | Dental Tourism,https://odontoliuzzi.com.br/?utm_source=google&utm_medium=gmb&utm_campaign=perfil,"Praia do Flamengo, 66 Sala 1713 e 1714 bloco B - Flamengo, Rio de Janeiro - RJ, 22210-030, Brazil",5.0,160.0,+55 21 96933-5067,"dentist, dental_clinic, doctor, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Dentários
INTO - Instituto Nacional de Traumatologia e Ortopedia Jamil Haddad,https://www.into.saude.gov.br/,"Av. Brasil, 500 - Caju, Rio de Janeiro - RJ, 20940-070, Brazil",4.5,685.0,+55 21 2134-5000,"hospital, doctor, local_government_office, government_office, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Ortopédicos
R1 Implantes,http://r1implantes.com.br/,"Av. José Silva de Azevedo Neto, 200 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-056, Brazil",,,+55 21 2498-0560,"health, point_of_interest, wholesaler, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Implantes Ortopédicos
Technicare Instrumental Cirúrgico Ltda.,http://www.technicare.com.br/,"Av. das Américas, 3693 Bloco 1 - 2º andar - Barra da Tijuca, Rio de Janeiro - RJ, 22631-003, Brazil",5.0,1.0,+55 21 3328-4250,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Instrumentos Cirúrgicos
Symmetrical Dispositivos Médicos,https://www.symmetricaldm.com.br/,"Estr. dos Três Rios, 920 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22745-005, Brazil",5.0,20.0,+55 21 99687-1709,"wholesaler, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Instrumentos Cirúrgicos
Axiste Materiais Cirúrgicos,http://www.axiste.com.br/,"R. Gen. André Chaves, 134 - Anil, Rio de Janeiro - RJ, 22755-100, Brazil",4.6,16.0,+55 21 3094-9750,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Instrumentos Cirúrgicos
Grupo Alpha Surgical,http://alphasurgical.com.br/,"Av. José Silva de Azevedo Neto, 200 - Barra da Tijuca, Rio de Janeiro - RJ, 22740-361, Brazil",5.0,2.0,+55 21 2784-0750,"corporate_office, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Instrumentos Cirúrgicos
Porto Surgical,http://portosurgical.com.br/,"Av. José Silva de Azevedo Neto, 200 - Bloco 3 Sala 301 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-056, Brazil",5.0,13.0,+55 21 3512-5250,"corporate_office, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Instrumentos Cirúrgicos
Chrismedical Produtos Médicos Hospitalares Loja de Produtos Médicos em Botafogo Produtos Hospitalares em Botafogo,https://www.chrismedical.com.br/,"R. General Polidoro, 58 - Loja 104 - Botafogo, Rio de Janeiro - RJ, 22280-005, Brazil",4.5,21.0,+55 21 99998-5202,"health, store, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Instrumentos Cirúrgicos
Oxlab Hospitalar,https://oxlab.com.br/,"R. José Maurício, 101 - loja H - Penha, Rio de Janeiro - RJ, 21070-150, Brazil",4.1,87.0,+55 21 99575-9988,"shoe_store, health, store, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Instrumentos Cirúrgicos
Ortech Hospitalar,https://ortechhospitalar.com.br/,"Avenida das Américas, 17150 Bloco 01 - Sala 452/453 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-704, Brazil",,,+55 21 3827-1888,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Instrumentos Cirúrgicos
Saúde & Ortopedia Botafogo - Loja de Material Médico e Material Hospitalar,http://www.saudeeortopedia.com.br/,"R. Voluntários da Pátria, 445 - loja E - Botafogo, Rio de Janeiro - RJ, 22270-903, Brazil",4.9,54.0,+55 21 2497-3132,"health, store, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Instrumentos Cirúrgicos
Laboratório de prótese - protético,,"Av. Canal, 392 - Maré, Rio de Janeiro - RJ, 21032-000, Brazil",5.0,10.0,+55 21 97394-9669,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
San Freitas - Prótese Dentária,https://www.instagram.com/sanfreitasprotesesdentarias/,"Av. Nossa Sra. de Copacabana, 817 - 11 Andar - Copacabana, Rio de Janeiro - RJ, 22020-001, Brazil",5.0,7.0,+55 21 98150-0009,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
Laboratório Obra Prima,https://labobraprima.com.br/,"Rua Siqueira Campos - Copacabana, Rio de Janeiro - RJ, 22031-071, Brazil",4.7,11.0,+55 21 3264-4742,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
RHB Prótese Dentária,http://rhb.com.br/,"Edifício Monte Carmel - Av. Nossa Sra. de Copacabana, 500 - Cobertura 01 e 02 - Copacabana, Rio de Janeiro - RJ, 22020-001, Brazil",4.0,29.0,+55 21 98814-7904,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
Dental Prosthesis Laboratory,,"R. Figueiredo de Magalhães, 286 - Copacabana, Rio de Janeiro - RJ, 22031-010, Brazil",4.3,3.0,+55 21 2236-3273,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
Laboratório de Prótese,,"R. Hilário de Gouveia, 66 - Copacabana, Rio de Janeiro - RJ, 22040-020, Brazil",,,+55 21 2256-7153,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
ARTEZAHN LABORATÓRIO DE PRÓTESE,,"Av. Pres. Vargas, 482 - sala 825 - Centro, Rio de Janeiro - RJ, 20071-000, Brazil",1.0,1.0,+55 21 96710-1341,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
IPO Institute of Prosthetics and Orthotics,http://www.ipobrasil.com.br,"Av. José de Sousa Campos, 510 - Nova Campinas, Campinas - SP, 13090-615, Brazil",5.0,132.0,+55 19 99591-7080,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
Laboratório de protese dentária,,"R. Lucídio Lago, 96 - sala 213 - Méier, Rio de Janeiro - RJ, 20780-020, Brazil",,,+55 21 98741-6775,"dentist, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
Spine Rio,http://spinerio.com.br/,"R. Dr. Celestino, 122 - Sala 905 - Centro, Niterói - RJ, 24020-091, Brazil",5.0,2.0,,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
Dental MV,http://www.dentalmv.com.br/,"R. dos Estampadores, 298 - Bangu, Rio de Janeiro - RJ, 21820-100, Brazil",4.5,16.0,+55 21 3107-7800,"health, store, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Próteses
"Medfort, Aluguel de Cama Hospitalar e Cadeira de Rodas",https://medfort.com.br/,"Av. Ayrton Senna, 1850 - Loja 108 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-003, Brazil",4.8,55.0,+55 21 2430-3160,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Móveis Hospitalares
Bliamed,http://bliamed.com.br/,"R. José Domingues, 460 - Encantado, Rio de Janeiro - RJ, 20756-130, Brazil",4.7,21.0,+55 21 3273-9448,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Móveis Hospitalares
Loja da Cama Hospitalar,http://www.lojadacama.com.br/,"R. das Laranjeiras, 58 - lj B - Laranjeiras, Rio de Janeiro - RJ, 22240-000, Brazil",5.0,32.0,+55 21 99471-0321,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Rio de Janeiro, RJ","Rio de Janeiro, RJ",Fabricante de Móveis Hospitalares
