Company,Website,Lead_Score,Email,Decision_Maker,Employees,Years_Active,City,State,FDA_Certified,CE_Certified,Products,LinkedIn_Company,Perplexity_Segment,Perplexity_City,Perplexity_State,Perplexity_Decision_Makers,Perplexity_Notes,Status,Nome Empresa,Address,Phone,Source,Predicted_Score,V2_Score,Renner_Score,Enrichment_Status,Scraped_Emails,Decision_Makers_Deep,LinkedIn_Person,Confidence_Score
Face Studio Lab - Laboratório digital de Próteses Dentárias | Consultoria Especializada para Dentistas,https://facestudio.com.br/,5.0,FaceStudiosaude@gmail.com,Tecnologia Nuclear (Dentista),0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Face Studio Lab - Laboratório digital de Próteses Dentárias | Consultoria Especializada para Dentistas,"Av. Conselheiro Rosa e Silva, 1460 - Aflitos, Recife - PE, 52020-220, Brazil",55 81 99138-1001,Google Places Advanced,1.0,1.0,0.0,Pending,facestudiosaude@gmail.com,,,70
Grupo Trino,http://www.grupotrino.com.br/,4.0,comercial@grupotrino.com.br,Gerson Barros - CEO; Cláudio Fernandes - Co-founder,0,0,"Recife, PE",PE,False,False,,https://www.linkedin.com/company/grupo-trino,,,,,,New Lead,Grupo Trino,"R. Vig. Barreto, 94 - Graças, Recife - PE, 52020-140, Brazil",55 81 3243-8500,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@grupotrino.com.br,,,70
Surgicallog,https://surgicallog.com.br/,5.0,comercial@surgicallog.com.br,Rua Comendador Bento (médico),0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Surgicallog,"R. Comendador Bento Águiar, 600 - Ilha do Retiro, Recife - PE, 50750-390, Brazil",55 (81) 3226-9130,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Farmácia Esperança | Delivery em até 1h | Recife - PE,https://farmaciaesperanca.com.br/produtos,5.0,contato@farmaciaesperanca.com.br,Raul Espericueta - President and CEO,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Farmácia Esperança | Delivery em até 1h | Recife - PE,"Rua Coronel Pacheco, 1985 - Várzea, Recife - PE, 50741-000, Brazil",55 81 99339-6664,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
IMEC - Indústria de Medicamentos,https://imecfarmaceutica.com.br/,8.0,sac@laboratorioimec.com.br,"Djalma Bezerra (Presidente), Diretor Gilson Castelo Branco (Presidente)",0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,IMEC - Indústria de Medicamentos,"Av. Gerson Gonçalves de Lima, 1608 - Macambira, Custódia - PE, 56640-000, Brazil",55 87 3411-0031,Google Places Advanced,1.0,1.0,0.0,Pending,sac@laboratorioimec.com.br,"[{""name"": ""Farmacêutica Djalma Bezerra"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Diretor Gilson Castelo Branco"", ""title"": ""Presidente"", ""confidence"": ""high""}]",,80
Dinâmika Soluções,http://www.dinamikasolucoes.com.br/,7.0,contato@dinamikasolucoes.com.br,Bairro Novo (Presidente),0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Dinâmika Soluções,"R. Pinto Júnior, 48 - Prado, Recife - PE, 53140-010, Brazil",55 81 3099-1010,Google Places Advanced,1.0,1.0,0.0,Pending,contato@dinamikasolucoes.com.br,"[{""name"": ""Presidente Getúlio Vargas"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Bairro Novo"", ""title"": ""Presidente"", ""confidence"": ""high""}]",,80
Pro Delphus Simuladores Cirúrgicos,http://www.prodelphus.com/,6.0,contato@prodelphus.com.br,Pro Delphus (Founder),0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Pro Delphus Simuladores Cirúrgicos,"R. Prof. Alfeu Rabêlo, 169 - Casa Caiada, Olinda - PE, 53130-420, Brazil",55 81 97109-6821,Google Places Advanced,1.0,1.0,0.0,Pending,contato@prodelphus.com.br,"[{""name"": ""Pro Delphus"", ""title"": ""Founder"", ""confidence"": ""high""}]",,80
Cirúrgica Montebello LTDA,https://www.cirurgicamontebello.com.br/,5.0,comercial@cirurgicamontebello.com.br,Jorge Luiz Azevedo Pereira de Oliveira - Sócio-Administrador; Mirela da Fonte Oliveira - Sócia-Administradora,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Cirúrgica Montebello LTDA,"BR-101, Sul Km 80 s/n - com acesso pela - R. dos Sonhos - Jardim Jordão, Jaboatão dos Guararapes - PE, 54320-230, Brazil",55 81 3035-9050,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@cirurgicamontebello.com.br,,,70
"Loeffa Software House | Desenvolvimento de Sistemas Web, Aplicativos e Automações",http://loeffa.com/,4.0,contact@loeffa.com,Henrique Collaço - CEO,0,0,"Florianópolis, SC",SC,False,False,,https://www.linkedin.com/company/loeffa/,,,,,,New Lead,"Loeffa Software House | Desenvolvimento de Sistemas Web, Aplicativos e Automações","Servidão Maria Laureana Machado, 35 - Rio Tavares, Florianópolis - SC, 88048-035, Brazil",55 48 99630-1700,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Marcos Hayashi Odontologia Digital,http://www.marcoshayashi.com.br/,4.0,sales@www.marcoshayashi.com.br,Marcos Hayashi (dentista); Um Dentista (Dentista),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Marcos Hayashi Odontologia Digital,"Edifício Montpellier - Av. Barão de Itapura, 2294 - sala 56 - Taquaral, Campinas - SP, 13073-300, Brazil",55 19 98401-2003,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Dynamox,https://dynamox.net/,8.0,vendas@dynamox.net,"Alexandre Ferreira (CEO), Guillaume Barrault (CEO)",0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,Dynamox,"Condomínio Ybirá - R. Cel. Luiz Caldeira, 67 - bloco C - Itacorubi, Florianópolis - SC, 88034-110, Brazil",55 48 3024-5858,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Sysmarine Ltda"", ""title"": ""CEO"", ""confidence"": ""medium""}, {""name"": ""Guillaume Barrault"", ""title"": ""CEO"", ""confidence"": ""high""}, {""name"": ""Alexandre Ferreira"", ""title"": ""CEO"", ""confidence"": ""high""}]",,80
GMReis,http://www.gmreis.com.br/,4.0,contato@www.gmreis.com.br,Eng. Geraldo Marins dos Reis - CEO,233,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/gmreis/,,,,,,New Lead,GMReis,"Av. Pierre Simon de Laplace, 600 - Techno Park, Campinas - SP, 13069-320, Brazil",55 19 3765-9900,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Associação dos Técnicos em Prótese Dentária no Estado de São Paulo,http://www.apdcr.com.br/,7.0,atendimento@www.apdcr.com.br,"Vice Diretor Financeiro (Diretor), Vice Presidente (Presidente)",0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Associação dos Técnicos em Prótese Dentária no Estado de São Paulo,"R. Francisco Bueno Lacerda, 287 - Parque Italia, Campinas - SP, 13036-265, Brazil",55 19 3277-0905,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Vice Presidente"", ""title"": ""Vice Presidente"", ""confidence"": ""high""}, {""name"": ""Diretora Administrativa"", ""title"": ""Diretora"", ""confidence"": ""high""}, {""name"": ""Vice Diretora Administrativa"", ""title"": ""Diretora"", ""confidence"": ""high""}, {""name"": ""Diretora Financeira"", ""title"": ""Diretora"", ""confidence"": ""high""}, {""name"": ""Vice Diretor Financeiro"", ""title"": ""Diretor Financeiro"", ""confidence"": ""high""}]",,80
Jorge Seriani Centro Capilar | Prótese Capilar,https://jorgeseriani.com.br/,5.0,info@jorgeseriani.com.br,Jorge Seriani - Owner / Founder,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Jorge Seriani Centro Capilar | Prótese Capilar,"R. Primeiro de Março, 254 - Jardim Guanabara, Campinas - SP, 13075-250, Brazil",55 19 99142-0038,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
"Ney Barbearia, Cursos e Prótese Capilar",https://avec.app/neybarbearia/?_gl=1*199ot3u*_gcl_au*NTA1MjAxNTk3LjE3MDUzMTcyNzUuMzY0OTQ5MjAyLjE3MDgzNjAwOTYuMTcwODM2MDgxMg,5.0,atendimento@avec.app,Flaviana Silva - Administradora,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,"Ney Barbearia, Cursos e Prótese Capilar","R. João Inácio, 76 - Conj. Hab. Parque Itajai, Campinas - SP, 13058-016, Brazil",55 19 98730-3082,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Andbem Ortopedia há 56 anos - Clínica de Órteses e Próteses,https://www.andbem.com.br/,8.0,clinica@andbem.com.br,Diretor Andbem (Diretor),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Andbem Ortopedia há 56 anos - Clínica de Órteses e Próteses,"Av. Benjamin Constant, 475 - Centro, Campinas - SP, 13010-140, Brazil",55 (19) 99471-1631,Google Places Advanced,1.0,1.0,0.0,Pending,clinica@andbem.com.br,"[{""name"": ""Fundador da Andbem"", ""title"": ""Fundador"", ""confidence"": ""high""}, {""name"": ""Diretor Andbem"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
Dr. Fabiano Arrivabene CROSP 68.858 - Especialista em Implantes Dentários - Campinas - SP,https://arrivabeneimplantedentario.com.br/,5.0,sales@arrivabeneimplantedentario.com.br,Dr. Fabiano Arrivabene - Specialist in Implant Dentistry,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Dr. Fabiano Arrivabene CROSP 68.858 - Especialista em Implantes Dentários - Campinas - SP,"Av. Dr. Heitor Penteado, 477 - Taquaral, Campinas - SP, 13075-460, Brazil",55 19 99850-7004,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Oral Sin Implantes Dentários - Campinas Ouro Verde,https://oralsincampinasouroverde.com.br/,5.0,sac@oralsincampinasouroverde.com.br,Felipe Sapata - CEO; Evandro Veronezi - Chief Operating Officer (COO),0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/oral-sin-implantes/,,,,,,New Lead,Oral Sin Implantes Dentários - Campinas Ouro Verde,"Av. Suaçuna, 169 - Vila Aeroporto, Campinas - SP, 13054-105, Brazil",55 19 3266-9944,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Sculpere Clínica Odontológica Referência em Implantes Dentários - Campinas - SP,http://www.sculpere.com.br/,4.0,comercial@www.sculpere.com.br,Dr. Abílio Coppedê - Co-founder / Senior Dentist,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Sculpere Clínica Odontológica Referência em Implantes Dentários - Campinas - SP,"Rua Augusto César de Andrade, 1534 | CEP: 13092-117 - Nova Campinas, Campinas - SP, 13026-140, Brazil",55 19 98255-5790,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Implace,https://www.implaceimplantes.com.br/,8.0,contact@www.implaceimplantes.com.br,Daniel Crivari - Diretor Clinico E Desenvolvimento Comercial,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/implace-implantes/,,,,,,New Lead,Implace,"Av. Dr. Heitor Penteado, 1570 - Jardim Nossa Sra. Auxiliadora, Campinas - SP, 13075-460, Brazil",55 19 3254-5440,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Diretor Clínico"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretora Administrativo"", ""title"": ""Diretora"", ""confidence"": ""high""}]",,80
"ISP Saúde - Campinas - IBRAMED, HTM, MEDICAL SAN, BIOSET, KLD",https://www.ispsaude.com.br/,5.0,vendas@www.ispsaude.com.br,Dr. Anelise Costa - CEO,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/isp-saude/,,,,,,New Lead,"ISP Saúde - Campinas - IBRAMED, HTM, MEDICAL SAN, BIOSET, KLD","R. Antônio Lapa, 1172 - Cambuí, Campinas - SP, 13025-242, Brazil",55 19 3014-7431,Google Places Advanced,1.0,1.0,0.0,Pending,credito@ispsaude.com.br,,,70
Drugstore Farmácia de Manipulação,http://www.drugstorepopular.com.br/,4.0,contato@drugstorepopular.com.br,Dra Priscila Raquel Bento Pedrosa (responsável),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Drugstore Farmácia de Manipulação,"R. da Abolição, 2570 - Swift, Campinas - SP, 13045-750, Brazil",55 19 3271-3838,Google Places Advanced,1.0,1.0,0.0,Pending,contato@drugstorepopular.com.br,,,70
Ragi Medical,https://ragimedical.com.br/,8.0,comercial@ragimedical.com.br,Conselho Diretor (Diretor),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Ragi Medical,"R. Alfredo da Costa Figo, 790 - Fazenda Santa Cândida, Campinas - SP, 13087-534, Brazil",55 19 3368-7434,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@ragimedical.com.br,"[{""name"": ""Conselho Diretor"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Organização Pan"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Americana da Saúde"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
Medicam Distribuidora de Medicamentos e Nutrição,https://medicam.com.br/,5.0,vendas@medicam.com.br,Fabricia de Paula Baggio - Sócio-Administrador,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Medicam Distribuidora de Medicamentos e Nutrição,"R Don Francisco - R. Dom Francisco de Aquino Corrêa, 225 - Vila Nova, Campinas - SP, 13073-038, Brazil",55 19 2511-1041,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@medicam.com.br,,,70
Especialista Farma Medicamentos Especiais,http://www.espfarma.com.br/,4.0,sac@espfarma.com.br,Lays Ramos (Responsável),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Especialista Farma Medicamentos Especiais,"R. Antônio Lapa, 1276 - Cambuí, Campinas - SP, 13025-242, Brazil",55 19 3396-5249,Google Places Advanced,1.0,1.0,0.0,Pending,e-mail.sac@espfarma.com.brcentral,,,70
Farmácia de Manipulação | Ao Pharmacêutico | Campinas,https://campinas-aopharmaceutico.com.br/,5.0,contato@campinas-aopharmaceutico.com.br,Lenir Ribeiro Yago - Senior Leadership (likely Owner/Director based on context); Tatiana Yago Gomes - Senior Leadership (likely Owner/Director based on context),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Farmácia de Manipulação | Ao Pharmacêutico | Campinas,"Av. Cel. Silva Telles, 347 - Cambuí, Campinas - SP, 13024-000, Brazil",55 19 3254-6966,Google Places Advanced,1.0,1.0,0.0,Pending,contato@campinas-aopharmaceutico.com.br,,,70
Germed,http://www.germedpharma.com.br/,7.0,sac@www.germedpharma.com.br,Emiliano Sanchez (fundador); Multilab Farma (fundador),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Germed,"Av. José de Sousa Campos, 753 - 4º Andar - Nova Campinas, Campinas - SP, 13025-320, Brazil",55 800 747 6000,Google Places Advanced,1.0,1.0,0.0,Pending,privacidade.dados@gruponc.net.br,"[{""name"": ""Nanci e Carlos Sanchez"", ""title"": ""fundador"", ""confidence"": ""high""}, {""name"": ""Emiliano Sanchez"", ""title"": ""fundador"", ""confidence"": ""high""}, {""name"": ""Multilab Farma"", ""title"": ""fundador"", ""confidence"": ""low""}]",,80
Medley Farmacêutica,http://www.medley.com.br/,4.0,contact@www.medley.com.br,Richard Medley - CEO; Ricardo Barone - Key Principal,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/medley-farmac%C3%AAutica/,,,,,,New Lead,Medley Farmacêutica,"R. Macedo Costa, 55 - Jardim Santa Genebra, Campinas - SP, 13080-180, Brazil",55 800 729 8000,Google Places Advanced,1.0,1.0,0.0,Pending,sac.brasil@sanofi.com,,,70
TRB Pharma,http://www.trbpharma.com.br/,4.0,sac@www.trbpharma.com.br,Alexandre Corrêa - Chief Executive Officer (CEO),0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/trb-pharma/,,,,,,New Lead,TRB Pharma,"Polo II de Alta Tecnologia - Av. Giuseppina Vianelli di Napoli, 1100 - Lot. Alphaville Campinas, Campinas - SP, 13086-903, Brazil",55 800 100 5588,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
MariaDeccor - Fábrica de Móveis para Área Externa e Interna | Campinas - SP,https://mariadeccor.com.br/,5.0,contato@mariadeccor.com.br,Mariana Farina - CEO,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/mariadeccor/,,,,,,New Lead,MariaDeccor - Fábrica de Móveis para Área Externa e Interna | Campinas - SP,"R. Alfredo da Costa Figo, 743 - Fazenda Santa Cândida, Campinas - SP, 13087-534, Brazil",55 19 98781-4043,Google Places Advanced,1.0,1.0,0.0,Pending,contato@mariadeccor.com.br,,,70
Implante Dental Campinas,https://implantedentalcampinas.com.br/,5.0,contato@implantedentalcampinas.com.br,Dr. Bruno Fiamenghi - Owner and Dentist / Clinic Director,0,0,"Campinas, SP",SP,False,False,,https://www.linkedin.com/company/implante-dental-campinas/,,,,,,New Lead,Implante Dental Campinas,"R. Felipe dos Santos, 176 - Jardim Guanabara, Campinas - SP, 13073-270, Brazil",55 19 98873-0888,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Aquarela Analytics,http://www.aquare.la/,3.0,info@www.aquare.la,Marcos Santos - CEO; Joni Hoppen - Founder,0,0,"Florianópolis, SC",SC,False,False,,https://www.linkedin.com/company/aquarela-analytics,,,,,,New Lead,Aquarela Analytics,"Rodovia SC-401, 4150 - km 4 - Passeio Primavera, Sala 32 - Saco Grande, Florianópolis - SC, 88032-005, Brazil",,Google Places Advanced,1.0,1.0,0.0,Pending,contato@aquare.la,,,70
Rastek Soluções em TI,https://www.rasteksolucoes.com.br/,8.0,comercial@www.rasteksolucoes.com.br,Security Awareness Officer (Sócio),0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Rastek Soluções em TI,"Largo Visc. do Cairú, 17 - 8º andar - Centro Histórico, Porto Alegre - RS, 90030-110, Brazil",55 51 3398-2008,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Sócio e Coordenador"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Suporte Técnico"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Sócio e Especialista"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Sócio Fundador"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Security Awareness Officer"", ""title"": ""Sócio"", ""confidence"": ""high""}]",,80
Pontifical Catholic University of Rio Grande do Sul,http://www.pucrs.br/,7.0,atendimento@pucrs.br,"Mais Influentes (Diretor), Silvio Langer (Diretor)",0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Pontifical Catholic University of Rio Grande do Sul,"Av. Ipiranga, 6681 - Partenon, Porto Alegre - RS, 90619-900, Brazil",55 51 3320-3500,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@pucrs.br,"[{""name"": ""Hospital São Lucas"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Mais Influentes"", ""title"": ""Diretor"", ""confidence"": ""medium""}]",,80
Instituto Caldeira,https://institutocaldeira.org.br/,5.0,atendimento@institutocaldeira.org.br,Pedro Valério - CEO,0,0,"Porto Alegre, RS",RS,False,False,,https://www.linkedin.com/company/instituto-caldeira/,,,,,,New Lead,Instituto Caldeira,"Tv. São José, 455 - Navegantes, Porto Alegre - RS, 90240-200, Brazil",55 51 3378-5656,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Santé Soluções de Saúde,http://www.santers.com.br/,4.0,sales@www.santers.com.br,Porto Alegre (responsável),0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Santé Soluções de Saúde,"Av. Assis Brasil, 3535 - sala 814 - Jardim Lindóia, Porto Alegre - RS, 91010-007, Brazil",55 51 3377-2048,Google Places Advanced,1.0,1.0,0.0,Pending,contato@santers.com.br,,,70
DWU IT Solutions - CRM para SAP Business One,http://dwu.com.br/,4.0,contato@dwu.com.br,Keilyn Witne - President/CEO/Director,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,DWU IT Solutions - CRM para SAP Business One,"Sala 601 - R. Siqueira Campos, 1193 - Centro Histórico, Porto Alegre - RS, 90010-000, Brazil",55 51 3023-8393,Google Places Advanced,1.0,1.0,0.0,Pending,contato@dwu.com.br,,,70
Laboratório Saúde,http://www.saude.ind.br/,4.0,contact@www.saude.ind.br,Thomaz Nunnenkamp - Diretor-Executivo,0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Laboratório Saúde,"R. Voluntários da Pátria, 3969 - Navegantes, Porto Alegre - RS, 90230-011, Brazil",55 51 3024-4422,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Smark CRM,http://www.smark.com.br/,7.0,comercial@smark.com.br,Diretor Operacional (Diretor),0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Smark CRM,"Av. Ipiranga, 6681 - prédio 96e - sala 218 - Partenon, Porto Alegre - RS, 90619-900, Brazil",55 51 3226-9530,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@smark.com.br,"[{""name"": ""Diretor Operacional"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretora de Novos Negócios"", ""title"": ""Diretora"", ""confidence"": ""high""}]",,80
Ubots - Experiências de valor para marcas incríveis,http://ubots.com.br/,4.0,contato@ubots.com.br,Rafael de Paula Souza - Co-Founder and CEO; Gustavo Dias Silveira - Co-founder and CPO,0,0,"Porto Alegre, RS",RS,False,False,,https://www.linkedin.com/company/ubots,,,,,,New Lead,Ubots - Experiências de valor para marcas incríveis,"Tv. São José, 455 - Sala 10 - Ubots - Navegantes, Porto Alegre - RS, 90240-200, Brazil",55 51 3508-9315,Google Places Advanced,1.0,1.0,0.0,Pending,contato@ubots.com.br,,,70
