Company,Website,Lead_Score,Email,Decision_Maker,Employees,Years_Active,City,State,FDA_Certified,CE_Certified,Products,LinkedIn_Company,Perplexity_Segment,Perplexity_City,Perplexity_State,Perplexity_Decision_Makers,Perplexity_Notes,Status,Nome Empresa,Address,Phone,Source,Predicted_Score,V2_Score,Renner_Score,Enrichment_Status,Scraped_Emails,Decision_Makers_Deep,LinkedIn_Person,Confidence_Score
Pontifical Catholic University of Rio Grande do Sul,http://www.pucrs.br/,7.0,atendimento@pucrs.br,"Mais Influentes (Diretor), Silvio Langer (Diretor)",0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Pontifical Catholic University of Rio Grande do Sul,"Av. Ipiranga, 6681 - Partenon, Porto Alegre - RS, 90619-900, Brazil",55 51 3320-3500,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@pucrs.br,"[{""name"": ""Hospital São Lucas"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Mais Influentes"", ""title"": ""Diretor"", ""confidence"": ""medium""}]",,80
Smark CRM,http://www.smark.com.br/,7.0,comercial@smark.com.br,Diretor Operacional (Diretor),0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Smark CRM,"Av. Ipiranga, 6681 - prédio 96e - sala 218 - Partenon, Porto Alegre - RS, 90619-900, Brazil",55 51 3226-9530,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@smark.com.br,"[{""name"": ""Diretor Operacional"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretora de Novos Negócios"", ""title"": ""Diretora"", ""confidence"": ""high""}]",,80
Interprocess Gemed – Tecnologia em Saúde,https://www.interprocess.com.br/,8.0,comercial@interprocess.com.br,Diretor Adjunto (Diretor),0,0,"Porto Alegre, RS",RS,False,False,,,,,,,,New Lead,Interprocess Gemed – Tecnologia em Saúde,"R Anita Garibaldi, 1143 - Sala 717 - Mont'Serrat, Porto Alegre - RS, 90450-001, Brazil",55 51 3388-1729,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@interprocess.com.br,"[{""name"": ""Diretor Adjunto"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Oncotrata Clínica Médica"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretora Financeira"", ""title"": ""CFO"", ""confidence"": ""high""}, {""name"": ""Diretor Técnico"", ""title"": ""CTO"", ""confidence"": ""high""}, {""name"": ""Diretor de Operações"", ""title"": ""COO"", ""confidence"": ""high""}]",,80
Max Medical - Campinas/SP,http://www.maxmedical.com.br/,7.0,marketing@maxmedical.med.br,"Rio Preto (Presidente), Presidente Prudente (Presidente)",0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Max Medical - Campinas/SP,"R. Alfredo da Costa Figo, 522 - Fazenda Santa Cândida, Campinas - SP, 13087-534, Brazil",55 19 3271-6688,Google Places Advanced,1.0,1.0,0.0,Pending,marketing@maxmedical.med.br,"[{""name"": ""Mogi Guaçu"", ""title"": ""Presidente"", ""confidence"": ""medium""}, {""name"": ""Ribeirão Preto"", ""title"": ""Presidente"", ""confidence"": ""medium""}, {""name"": ""São José"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Rio Preto"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Araçatuba e Presidente Prudente"", ""title"": ""Presidente"", ""confidence"": ""high""}]",,80
Medical Camp Equipamentos Produtos Médicos Hospitalares,https://placaderaiox.com.br/,7.0,info@example.com,All Service (CEO),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Medical Camp Equipamentos Produtos Médicos Hospitalares,"Av. Eng. Antônio Francisco de Paula Souza, 4161 - Jardim São Vicente, Campinas - SP, 13044-502, Brazil",55 19 3253-3712,Google Places Advanced,1.0,1.0,0.0,Pending,info@example.com,"[{""name"": ""All Service"", ""title"": ""CEO"", ""confidence"": ""high""}]",,80
Gadali Medical,http://gadalimedical.com.br/,7.0,contato@gadalimedical.com.br,Karlos Eduardo (Diretor),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Gadali Medical,"R. Eleutério Rodrigues, 434 - Vila Nova, Campinas - SP, 13073-066, Brazil",55 19 3291-3882,Google Places Advanced,1.0,1.0,0.0,Pending,contato@gadalimedical.com.br,"[{""name"": ""Karlos Eduardo"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Materiais Médicos"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
ORTOBIG - Orthopedic Products,http://www.ortobig.com.br/,7.0,sac@www.ortobig.com.br,"Loja Ortobig (Presidente), Presidente Kennedy (Presidente)",0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,ORTOBIG - Orthopedic Products,"Av. Presidente Kennedy, 86 - Campinas, São José - SC, 88101-000, Brazil",55 48 3241-3331,Google Places Advanced,1.0,1.0,0.0,Pending,seuemail@email.com.br,"[{""name"": ""Loja Ortobig"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Campinas São José"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Presidente Kennedy"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""São José"", ""title"": ""Presidente"", ""confidence"": ""high""}]",,80
Technocare Engenharia Clínica,https://technocare.eng.br/,8.0,contact@technocare.eng.br,"Porter Group (Diretor), Administrativo Financeiro (Diretor)",0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,Technocare Engenharia Clínica,"R. Santa Luzia, 100 - sala 204 - Trindade, Florianópolis - SC, 88036-540, Brazil",55 48 99127-4129,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Engenheira Clínica"", ""title"": ""Diretora"", ""confidence"": ""low""}, {""name"": ""Diretora da Technocare"", ""title"": ""Diretora"", ""confidence"": ""high""}, {""name"": ""Engenharia Biomédica"", ""title"": ""Diretora"", ""confidence"": ""high""}, {""name"": ""Inteligência Artificial Aplicada"", ""title"": ""Diretora"", ""confidence"": ""medium""}, {""name"": ""Diretor Operações"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Head Operações"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretor de Operações"", ""title"": ""Diretor"", ""confidence"": ""medium""}, {""name"": ""Hospital Baía Sul"", ""title"": ""Diretor"", ""confidence"": ""low""}, {""name"": ""Clínica Imagem"", ""title"": ""Diretor"", ""confidence"": ""low""}, {""name"": ""Porter Group"", ""title"": ""CFO"", ""confidence"": ""high""}, {""name"": ""Diretor de Gestão Administrativo Financeiro"", ""title"": ""CFO"", ""confidence"": ""high""}, {""name"": ""Grupo Unimed Grande Florianópolis"", ""title"": ""CFO"", ""confidence"": ""medium""}, {""name"": ""Diretora Administrativa"", ""title"": ""Diretora"", ""confidence"": ""high""}, {""name"": ""Hospital  Santa Casa Rural"", ""title"": ""Diretora"", ""confidence"": ""high""}, {""name"": ""Instituto Santé"", ""title"": ""Diretora"", ""confidence"": ""medium""}, {""name"": ""Diretor Geral"", ""title"": ""Diretor Geral"", ""confidence"": ""high""}, {""name"": ""Hospital de Cedro"", ""title"": ""Diretor Geral"", ""confidence"": ""high""}, {""name"": ""Instituto Santé Hospital Sagrada Família"", ""title"": ""Diretor Geral"", ""confidence"": ""high""}]",,80
Celk Sistemas,http://www.celk.com.br/,7.0,comercial@www.celk.com.br,Diretor Executivo (Diretor),0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,Celk Sistemas,"Av. Trompowsky, 346 - 1° andar - Centro, Florianópolis - SC, 88015-300, Brazil",55 48 3029-0300,Google Places Advanced,1.0,1.0,0.0,Pending,contato@celk.net,"[{""name"": ""Diretor Executivo"", ""title"": ""Diretor Executivo"", ""confidence"": ""high""}, {""name"": ""Prefeitura de Criciúma"", ""title"": ""Diretor Executivo"", ""confidence"": ""high""}]",,80
BLENDUS Tecnologia em Saúde,https://blendus.com.br/,8.0,vendas@blendus.com.br,Diretor Executivo (Diretor),0,0,"Florianópolis, SC",SC,False,False,,,,,,,,New Lead,BLENDUS Tecnologia em Saúde,"Edifício Planel Towers - Av. Rio Branco, 404 - Sala 705 Torre 2 - Centro, Florianópolis - SC, 88015-200, Brazil",55 48 3028-3300,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Leandro José João"", ""title"": ""Diretor Executivo"", ""confidence"": ""high""}, {""name"": ""Diretor Executivo"", ""title"": ""Diretor Executivo"", ""confidence"": ""high""}]",,80
HealthBit,http://www.healthbit.com.br/,6.0,vendas@www.healthbit.com.br,Diretor Health Care (Diretor),0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,HealthBit,"Edifício Madri - Av. José Rocha Bomfim, 214 - Sala 128 - Lot. Center Santa Genebra, Campinas - SP, 13080-650, Brazil",55 19 3307-0641,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Diretor Health Care"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
Ágora Tech Park,http://www.agoratechpark.com.br/,7.0,comercial@www.agoratechpark.com.br,"Empreendedor Social (Fundador), Avell Notebooks (CEO)",0,0,"Joinville, SC",SC,False,False,,,,,,,,New Lead,Ágora Tech Park,"R. Dona Francisca, 8300 - Distrito Industrial, Joinville - SC, 89219-600, Brazil",55 47 99785-0390,Google Places Advanced,1.0,1.0,0.0,Pending,seu@e-mail.com,"[{""name"": ""Empreendedor Social"", ""title"": ""Fundador"", ""confidence"": ""high""}, {""name"": ""Fundador e Presidente"", ""title"": ""Fundador"", ""confidence"": ""high""}, {""name"": ""Armazem Cloud"", ""title"": ""CEO"", ""confidence"": ""high""}, {""name"": ""Avell Notebooks"", ""title"": ""CEO"", ""confidence"": ""high""}, {""name"": ""Organa Biotech"", ""title"": ""CEO"", ""confidence"": ""high""}, {""name"": ""Diretor Geral"", ""title"": ""Diretor Geral"", ""confidence"": ""high""}, {""name"": ""Diretor Presidente"", ""title"": ""Diretor Presidente"", ""confidence"": ""high""}, {""name"": ""Diretor Executivo"", ""title"": ""Diretor Executivo"", ""confidence"": ""high""}, {""name"": ""Diretor Técnico"", ""title"": ""Diretor Técnico"", ""confidence"": ""high""}]",,80
NEXDOM Healthtech,https://nexdom.tec.br/,8.0,contato@nexdom.tec.br,"Diretor Administrativo (Diretor), Unimed Campo Grande (Diretor)",0,0,"Joinville, SC",SC,False,False,,,,,,,,New Lead,NEXDOM Healthtech,"Bold Workplace - R. Min. Calógeras, 343 - sala 606 - Bucarein, Joinville - SC, 89202-207, Brazil",55 47 99656-5688,Google Places Advanced,1.0,1.0,0.0,Pending,contato@nexdom.tec.br,"[{""name"": ""Diretor Administrativo"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Unimed Campo Grande"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Unimed Inconfidentes"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
TEC Victory - Business Incubator,http://www.tecvitoria.com.br/,7.0,sales@www.tecvitoria.com.br,Diretor Executivo (Diretor),0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,TEC Victory - Business Incubator,"R. Marins Alvarino, 150 - Itararé, Vitória - ES, 29047-660, Brazil",55 27 99282-3548,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Diretor da Aratu"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretor de Inovação"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretor Executivo"", ""title"": ""Diretor Executivo"", ""confidence"": ""high""}]",,80
Datasigh,http://datasigh.com.br/,7.0,contato@datasigh.com.br,"Gerente Geral (Gerente Geral), Hospital Santa Marta (Diretor)",0,0,"Vitória, ES",ES,False,False,,,,,,,,New Lead,Datasigh,"Ed. Norte Sul Tower - R. Gelu Vervloet dos Santos, 590 - Sala 402/403/404 - Jardim Camburi, Vitória - ES, 29090-100, Brazil",55 27 3347-1198,Google Places Advanced,1.0,1.0,0.0,Pending,contato@datasigh.com.br,"[{""name"": ""Instituto de Ortopedia"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretor do Centrocor"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Sócio Administrador"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Hospital Santa Marta"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Gerente Geral"", ""title"": ""Gerente Geral"", ""confidence"": ""high""}]",,80
Welfare Instrumentais Cirúrgicos,http://www.welfare.com.br/,6.0,atendimento@www.welfare.com.br,Rua Presidente Campos Salles (Presidente),0,0,"Joinville, SC",SC,False,False,,,,,,,,New Lead,Welfare Instrumentais Cirúrgicos,"R. Pres. Campos Salles, 45 - Glória, Joinville - SC, 89217-100, Brazil",55 47 3433-6572,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Rua Presidente Campos Salles"", ""title"": ""Presidente"", ""confidence"": ""high""}]",,80
Cisa Brasile Ltda,http://www.cisabrasile.com.br/,7.0,contact@www.cisabrasile.com.br,"Inspira Colaboradores (Fundador), Hospital Regional (Presidente)",0,0,"Joinville, SC",SC,False,False,,,,,,,,New Lead,Cisa Brasile Ltda,"R. Dona Francisca, 8300 - Bloco I, Módulo 2 - Distrito Industrial, Joinville - SC, 89219-600, Brazil",55 47 3801-9090,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Hospital Regional"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Câncer de Presidente Prudente"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Visita do Fundador"", ""title"": ""Fundador"", ""confidence"": ""high""}, {""name"": ""Fábio Perini Reforça Valores"", ""title"": ""Fundador"", ""confidence"": ""high""}, {""name"": ""Inspira Colaboradores"", ""title"": ""Fundador"", ""confidence"": ""high""}]",,80
Medical-X - Simuladores Para Treinamento Médico,https://medical-x.com/,7.0,info@medical-x.com,Managing Director (Director),0,0,"Joinville, SC",SC,False,False,,,,,,,,New Lead,Medical-X - Simuladores Para Treinamento Médico,"R. Noruega, 99 - Galpão F-A - Boa Vista, Joinville - SC, 89206-600, Brazil",55 47 3023-2050,Google Places Advanced,1.0,1.0,0.0,Pending,contato@medical-x.com,"[{""name"": ""Managing Director"", ""title"": ""Director"", ""confidence"": ""high""}]",,80
Distributor J K Drugs,https://www.jkmedicamentos.com.br/,8.0,info@www.jkmedicamentos.com.br,"Presidente Alves (Presidente), Presidente Bernardes (Presidente)",0,0,"Ribeirão Preto, SP",SP,False,False,,,,,,,,New Lead,Distributor J K Drugs,"R. Antônio Moisés Saadi, 235 - Parque Industria, Ribeirão Preto - SP, 14095-230, Brazil",55 16 3505-8000,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Presidente Alves"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Presidente Bernardes"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Presidente Epitacio"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Presidente Prudente"", ""title"": ""Presidente"", ""confidence"": ""high""}, {""name"": ""Presidente Venceslau"", ""title"": ""Presidente"", ""confidence"": ""high""}]",,80
Healthink Integradora de Saúde,https://htksaude.com.br/,8.0,atendimento@htksaude.com.br,Relacionamento Corporativo (Diretor),0,0,"Ribeirão Preto, SP",SP,False,False,,,,,,,,New Lead,Healthink Integradora de Saúde,"Edifício New Office - R. José Bianchi, 555 - 15º Andar - Nova Ribeirânia, Ribeirão Preto - SP, 14096-730, Brazil",55 16 3289-0281,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Diretor de Relacionamento Corporativo"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Diretor de Tecnologia"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
SUPERA Parque,http://superaparque.com.br/,7.0,vendas@superaparque.com.br,Diretor Presidente (Diretor),0,0,"Ribeirão Preto, SP",SP,False,False,,,,,,,,New Lead,SUPERA Parque,"Av. Drª. Nadir Águiar, 1805 - Jardim Dr. Paulo Gomes Romeo, Ribeirão Preto - SP, 14056-680, Brazil",55 16 3315-0735,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Fundador da Lipid"", ""title"": ""Fundador"", ""confidence"": ""high""}, {""name"": ""Eleve Science"", ""title"": ""Diretora"", ""confidence"": ""high""}, {""name"": ""Diretor Presidente"", ""title"": ""Diretor Presidente"", ""confidence"": ""high""}, {""name"": ""Diretora Administrativa"", ""title"": ""Diretora"", ""confidence"": ""high""}]",,80
Olsen Ribeirão Preto SP,https://www.olsen.odo.br/,8.0,contato@olsen.odo.br,"Elisa Olsen (presidente), Elisa Olsen (fundador)",0,0,"Ribeirão Preto, SP",SP,False,False,,,,,,,,New Lead,Olsen Ribeirão Preto SP,"Edificio New Office - R. José Bianchi, 555 - Loja 08 - Térreo - Nova Ribeirânia, Ribeirão Preto - SP, 14096-730, Brazil",55 16 3237-4300,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@olsen.odo.br,"[{""name"": ""Elisa Olsen"", ""title"": ""Vice-presidente"", ""confidence"": ""high""}, {""name"": ""Presidente Cesar Olsen"", ""title"": ""fundador"", ""confidence"": ""high""}, {""name"": ""Jornada Acadêmica"", ""title"": ""fundador"", ""confidence"": ""medium""}]",,80
GSI Medical Equipamentos Médicos Hospitalares,https://www.gsimedical.com.br/,7.0,comercial@gsimedical.com.br,Presidente Vargas (Presidente),0,0,"Ribeirão Preto, SP",SP,False,False,,,,,,,,New Lead,GSI Medical Equipamentos Médicos Hospitalares,"Centro Empresarial New Century - Av. Pres. Vargas, 2001 - Sala 56 - Jardim Sumare, Ribeirão Preto - SP, 14020-260, Brazil",55 16 3235-9995,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@gsimedical.com.br,"[{""name"": ""Presidente Vargas"", ""title"": ""Presidente"", ""confidence"": ""high""}]",https://br.linkedin.com/in/fabiano-r-de-sousa-7a358179,80
Palmilha Inteligente - Para dor nos pés - Especialistas em Ortopédicos| Colete sob medida | Prótese,http://www.palmilhainteligentebrasil.com.br/,6.0,atendimento@www.palmilhainteligentebrasil.com.br,Nosso Fundador (Fundador),0,0,"Ribeirão Preto, SP",SP,False,False,,,,,,,,New Lead,Palmilha Inteligente - Para dor nos pés - Especialistas em Ortopédicos| Colete sob medida | Prótese,"R. Floriano Peixoto, 1071 - Sala 05 - Centro, Ribeirão Preto - SP, 14010-200, Brazil",55 16 3610-7424,Google Places Advanced,1.0,1.0,0.0,Pending,,"[{""name"": ""Nosso Fundador"", ""title"": ""Fundador"", ""confidence"": ""high""}]",,80
Goiânia Médica,https://www.goianiamedica.com.br/,8.0,compras@goianiamedica.com.br,Parque Industrial Vice (presidente),0,0,"Goiânia, GO",GO,False,False,,,,,,,,New Lead,Goiânia Médica,"Av. Euripedes Menezes, qd 02 - lt 27/29 - Parque Industrial, Aparecida de Goiânia - GO, 74993-540, Brazil",55 62 3281-6462,Google Places Advanced,1.0,1.0,0.0,Pending,compras@goianiamedica.com.br,"[{""name"": ""Eurípedes Menezes"", ""title"": ""Vice-presidente"", ""confidence"": ""medium""}, {""name"": ""Parque Industrial Vice"", ""title"": ""Vice-presidente"", ""confidence"": ""high""}, {""name"": ""José Alencar"", ""title"": ""Vice-presidente"", ""confidence"": ""high""}, {""name"": ""Aparecida de Goiânia"", ""title"": ""Vice-presidente"", ""confidence"": ""high""}]",,80
Central IT – Tecnologia em Negócios,https://centralit.com.br/,8.0,comunicacao@centralit.com.br,"Presidente Central (Presidente), Plano Diretor (Diretor)",0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Central IT – Tecnologia em Negócios,"Setor Hoteleiro Norte – Qd. 2 – Bloco F – Ed. Executive Office Tower - 17º Andar - Asa Norte, Brasília - DF, 70702-906, Brazil",55 61 3030-4000,Google Places Advanced,1.0,1.0,0.0,Pending,suporte@centrail.com.br,"[{""name"": ""Plano Diretor"", ""title"": ""Diretor"", ""confidence"": ""high""}, {""name"": ""Tecnologia da Informação"", ""title"": ""Diretor"", ""confidence"": ""high""}]",,80
DF Distributor Farma and HPC,http://www.dfdistribuidora.com/,7.0,comercial1@dfdistribuidora.com,"Key Account (Diretor), Diretor Comercial (Diretor)",0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,DF Distributor Farma and HPC,"Sia Trecho 17 Rua 10, 325 - SIA, Brasília - DF, 71200-228, Brazil",55 61 3451-3400,Google Places Advanced,1.0,1.0,0.0,Pending,comercial1@dfdistribuidora.com,"[{""name"": ""Key Account"", ""title"": ""Diretor Comercial"", ""confidence"": ""high""}, {""name"": ""Diretor Comercial"", ""title"": ""Diretor Comercial"", ""confidence"": ""high""}, {""name"": ""Sócio Diretor"", ""title"": ""Sócio"", ""confidence"": ""high""}, {""name"": ""Diretora Geral"", ""title"": ""Diretora Geral"", ""confidence"": ""high""}]",,80
Grupo FarmaBrasil,http://www.grupofarmabrasil.com.br/,7.0,contato@,"Instituto Nacional (presidente), Propriedade Industrial (presidente)",0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Grupo FarmaBrasil,"Edifício Prime Business Convenience, SBS Qd. 02, Salas 1501 - Asa Sul, Brasília - DF, Brazil",55 61 3224-2003,Google Places Advanced,1.0,1.0,0.0,Pending,contato@,"[{""name"": ""Reginaldo Arcuri"", ""title"": ""presidente"", ""confidence"": ""high""}, {""name"": ""Comércio e Serviços"", ""title"": ""vice-presidente"", ""confidence"": ""medium""}, {""name"": ""Money News"", ""title"": ""presidente"", ""confidence"": ""medium""}, {""name"": ""Instituto Nacional"", ""title"": ""presidente"", ""confidence"": ""high""}, {""name"": ""Propriedade Industrial"", ""title"": ""presidente"", ""confidence"": ""high""}, {""name"": ""Júlio Castelo Branco"", ""title"": ""presidente"", ""confidence"": ""medium""}]",,80
